AGE,SMIN1,SMAX1,GLMIN,GLMAX,CRIMPTS,TOTCHPTS,XCRHISSR,NUMDEPEN,NOCOUNTS,DRUGMIN,MONSEX,WEAPON,NEWEDUC,ZONE,DISTRICT,DISPOSIT,CITIZEN,FISCAL_YEAR,OFFGUIDE,SENTTOT_actual,SENTTOT_predicted,residual,NEWRACE,POC
28.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,8,1,1.0,2024,7,82.0,76.05292432990014,5.9470756700998635,3.0,True
47.0,0.0,60.0,12.0,18.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,C,8,1,1.0,2023,8,0.03,9.737178094733533,-9.707178094733534,1.0,False
36.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,3.0,1,0,0.0,0,6.0,D,70,1,1.0,2025,7,48.0,68.08709955568183,-20.08709955568183,1.0,False
51.0,60.0,240.0,78.0,97.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,69,1,1.0,2025,7,63.0,73.1667126255419,-10.166712625541905,1.0,False
39.0,180.0,360.0,960.0,960.0,0.0,0.0,1.0,0.0,3,0,0.0,0,1.0,D,64,1,1.0,2022,7,400.0,374.6980252119013,25.301974788098676,1.0,False
35.0,180.0,360.0,262.0,327.0,2.0,4.0,3.0,0.0,2,0,0.0,0,3.0,D,72,1,1.0,2024,7,262.0,246.00397669008458,15.996023309915415,1.0,False
33.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,65,1,1.0,2023,7,120.0,160.14531925691594,-40.14531925691594,2.0,True
61.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,31,1,3.0,2025,7,72.0,87.42420989338865,-15.42420989338865,3.0,True
46.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,9,1,1.0,2024,7,180.0,138.9555148015391,41.044485198460904,1.0,False
54.0,120.0,240.0,120.0,120.0,9.0,9.0,4.0,0.0,1,0,0.0,0,5.0,D,60,1,1.0,2022,7,135.0,152.2248408559431,-17.224840855943114,1.0,False
28.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,1,0,0.0,0,3.0,D,80,1,1.0,2022,7,72.0,95.44263963600356,-23.442639636003562,1.0,False
52.0,0.0,60.0,15.0,21.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,D,22,1,1.0,2022,8,18.0,20.64276617258391,-2.6427661725839116,2.0,True
37.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,12,1,1.0,2022,7,108.0,76.47661196496612,31.523388035033875,3.0,True
32.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,1.0,2,0,0.0,0,5.0,D,29,1,1.0,2020,7,72.0,76.92110990375019,-4.921109903750192,1.0,False
31.0,120.0,240.0,120.0,137.0,5.0,7.0,4.0,0.0,1,0,0.0,0,3.0,D,65,1,1.0,2021,7,120.0,121.7340143348886,-1.7340143348885988,1.0,False
36.0,0.0,240.0,87.0,108.0,0.0,0.0,1.0,3.0,1,0,0.0,0,3.0,D,4,1,1.0,2021,7,144.0,65.23572499988441,78.76427500011559,3.0,True
34.0,180.0,480.0,180.0,180.0,3.0,3.0,2.0,0.0,6,0,0.0,0,5.0,D,13,3,1.0,2024,7,180.0,190.7812904001555,-10.781290400155513,2.0,True
36.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,73,3,1.0,2023,7,144.0,128.00523296716835,15.994767032831646,6.0,False
23.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,41,1,1.0,2025,7,240.0,178.40070408962654,61.599295910373456,3.0,True
29.0,60.0,240.0,168.0,210.0,2.0,2.0,2.0,1.0,1,0,0.0,0,1.0,D,69,1,1.0,2020,7,121.0,127.25614605709008,-6.256146057090078,1.0,False
37.0,60.0,240.0,168.0,210.0,2.0,2.0,2.0,0.0,2,0,0.0,0,3.0,D,0,1,1.0,2025,7,96.0,138.48748222546564,-42.48748222546564,1.0,False
51.0,0.0,96.0,96.0,96.0,6.0,8.0,4.0,0.0,1,0,0.0,0,3.0,D,71,1,1.0,2021,7,96.0,66.6315780886547,29.368421911345294,1.0,False
44.0,0.0,60.0,30.0,37.0,16.0,18.0,6.0,1.0,1,0,0.0,0,5.0,D,65,1,1.0,2022,8,37.0,36.94211220969499,0.0578877903050099,1.0,False
33.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,5.0,1,0,0.0,0,1.0,D,32,1,1.0,2025,7,48.0,48.85959480815494,-0.859594808154938,1.0,False
32.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,4.0,1,0,0.0,0,1.0,D,61,1,1.0,2021,7,97.0,98.07948133033553,-1.0794813303355255,3.0,True
21.0,180.0,480.0,180.0,188.0,1.0,1.0,1.0,0.0,1,0,0.0,0,1.0,D,29,1,1.0,2024,7,192.0,172.06916708144627,19.930832918553733,1.0,False
55.0,120.0,240.0,121.0,151.0,1.0,1.0,1.0,2.0,1,0,0.0,0,6.0,D,67,1,1.0,2021,7,120.0,121.70790606298588,-1.7079060629858844,1.0,False
34.0,0.0,240.0,168.0,210.0,6.0,6.0,3.0,0.0,1,0,0.0,0,5.0,D,89,1,1.0,2024,7,97.0,103.08443561200393,-6.084435612003929,1.0,False
34.0,180.0,480.0,180.0,180.0,2.0,2.0,2.0,1.0,1,0,0.0,0,1.0,D,22,1,1.0,2025,7,180.0,177.77024687152576,2.2297531284742433,1.0,False
24.0,0.0,240.0,240.0,240.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,19,1,1.0,2023,7,240.0,157.94101997908794,82.05898002091206,1.0,False
55.0,0.0,360.0,97.0,121.0,3.0,3.0,2.0,0.0,2,0,0.0,0,3.0,D,76,1,1.0,2020,7,78.0,74.77968629441864,3.2203137055813613,1.0,False
59.0,0.0,240.0,70.0,87.0,4.0,4.0,3.0,2.0,2,0,0.0,0,5.0,D,57,1,1.0,2020,7,32.0,67.38177149285521,-35.38177149285521,3.0,True
41.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,3,0,0.0,0,6.0,D,30,1,1.0,2023,7,108.0,127.03431050054769,-19.03431050054769,2.0,True
40.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,4,0,0.0,0,5.0,D,73,1,1.0,2024,7,108.0,117.77646277046988,-9.776462770469877,3.0,True
51.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,56,1,1.0,2023,7,151.0,104.05733501465228,46.94266498534772,1.0,False
19.0,60.0,9996.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,76,1,1.0,2022,7,60.0,60.377630044034305,-0.377630044034305,3.0,True
73.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,69,1,1.0,2023,7,60.0,91.66737924549595,-31.66737924549595,1.0,False
68.0,120.0,240.0,120.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,30,1,1.0,2023,7,120.0,114.88710195658498,5.112898043415015,1.0,False
41.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,40,1,1.0,2022,7,70.0,92.4517299969376,-22.4517299969376,3.0,True
65.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,43,1,1.0,2025,7,90.0,84.95746613183412,5.042533868165876,1.0,False
47.0,120.0,240.0,120.0,121.0,3.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,15,1,1.0,2022,7,120.0,122.91445219809218,-2.914452198092178,1.0,False
38.0,180.0,360.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,72,1,1.0,2021,7,180.0,196.1175862692105,-16.117586269210506,1.0,False
32.0,60.0,240.0,60.0,63.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,60,1,1.0,2022,7,63.0,77.60380300152443,-14.603803001524426,1.0,False
46.0,180.0,480.0,180.0,210.0,6.0,8.0,4.0,1.0,2,0,0.0,0,3.0,D,22,1,1.0,2020,7,264.0,187.31284913633726,76.68715086366274,1.0,False
42.0,120.0,240.0,151.0,188.0,3.0,3.0,2.0,0.0,1,0,0.0,0,6.0,D,67,1,1.0,2022,7,135.0,144.9386149713007,-9.938614971300694,1.0,False
48.0,60.0,480.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,42,1,1.0,2025,7,84.0,116.38975718924218,-32.389757189242175,3.0,True
41.0,120.0,240.0,120.0,120.0,1.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,70,1,1.0,2023,7,120.0,119.32483328606804,0.6751667139319579,2.0,True
28.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,69,1,1.0,2024,7,48.0,93.61646696225168,-45.61646696225168,1.0,False
37.0,60.0,240.0,168.0,210.0,3.0,3.0,2.0,0.0,1,0,0.0,0,1.0,D,57,1,1.0,2024,7,120.0,134.89305894091711,-14.893058940917115,1.0,False
38.0,0.0,60.0,18.0,24.0,0.0,0.0,1.0,0.0,1,0,1.0,0,6.0,D,6,1,1.0,2023,8,0.07,14.942125534088735,-14.872125534088735,1.0,False
24.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,9,1,1.0,2025,7,210.0,155.00109932841752,54.998900671582476,1.0,False
74.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,66,1,1.0,2024,7,78.0,94.23700921461636,-16.237009214616364,1.0,False
42.0,60.0,240.0,108.0,135.0,0.0,0.0,1.0,3.0,2,0,0.0,0,5.0,D,30,1,1.0,2023,7,84.0,102.77793756921155,-18.777937569211545,1.0,False
39.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,30,1,2.0,2024,7,95.0,114.28151172578906,-19.28151172578906,6.0,False
65.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,41,1,1.0,2024,7,48.0,54.077979743466564,-6.077979743466564,3.0,True
45.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,88,1,1.0,2020,7,54.0,54.83966953345453,-0.8396695334545328,1.0,False
33.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,42,1,1.0,2022,7,240.0,179.619896770597,60.380103229403005,3.0,True
33.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,74,1,1.0,2021,7,13.03,59.681947027260335,-46.651947027260334,6.0,False
41.0,0.0,120.0,18.0,24.0,0.0,0.0,1.0,3.0,1,0,0.0,0,5.0,D,69,1,1.0,2021,7,0.03,20.113244579407265,-20.083244579407264,3.0,True
28.0,60.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,1.0,0,3.0,D,48,1,1.0,2025,7,96.0,111.47398927431956,-15.473989274319564,1.0,False
27.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,83,1,1.0,2025,7,51.0,59.30651277135724,-8.30651277135724,1.0,False
37.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,67,1,1.0,2024,7,140.0,103.33374353096282,36.66625646903718,1.0,False
52.0,120.0,240.0,121.0,151.0,4.0,4.0,3.0,0.0,1,0,0.0,0,3.0,D,25,1,1.0,2025,7,120.0,128.92248613114887,-8.922486131148872,1.0,False
23.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,41,1,1.0,2025,7,121.0,108.91513626735185,12.084863732648145,3.0,True
44.0,60.0,240.0,188.0,235.0,0.0,0.0,1.0,3.0,1,0,0.0,0,1.0,D,39,1,1.0,2021,7,188.0,211.84912591204127,-23.849125912041274,1.0,False
24.0,60.0,240.0,235.0,240.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,39,1,1.0,2023,7,240.0,241.693337185413,-1.693337185412986,3.0,True
38.0,0.0,240.0,51.0,63.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,34,1,1.0,2021,7,43.0,40.47967172384423,2.520328276155773,1.0,False
61.0,180.0,480.0,262.0,327.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,45,1,1.0,2022,7,180.0,228.8625420918724,-48.8625420918724,1.0,False
50.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,88,1,1.0,2022,7,36.0,58.21219456886476,-22.21219456886476,1.0,False
40.0,60.0,240.0,78.0,97.0,3.0,3.0,2.0,3.0,1,0,0.0,0,3.0,D,60,1,1.0,2025,7,97.0,91.58063068232013,5.419369317679866,1.0,False
47.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,3.0,1,0,0.0,0,6.0,D,56,1,1.0,2020,7,60.0,51.06193271737748,8.93806728262252,1.0,False
38.0,180.0,480.0,180.0,180.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,41,1,1.0,2024,7,180.0,192.1695062381083,-12.169506238108312,3.0,True
42.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,36,1,1.0,2025,7,121.0,110.9245735137244,10.075426486275603,1.0,False
48.0,0.0,120.0,30.0,37.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,49,1,1.0,2020,7,30.0,44.15719479716103,-14.157194797161033,1.0,False
51.0,180.0,480.0,262.0,327.0,6.0,6.0,3.0,0.0,2,0,0.0,0,5.0,D,6,1,1.0,2022,7,180.0,225.27803470527195,-45.27803470527195,1.0,False
61.0,120.0,240.0,120.0,135.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,D,8,1,1.0,2024,7,120.0,114.02887803640027,5.971121963599728,1.0,False
74.0,0.0,60.0,8.0,14.0,3.0,3.0,2.0,0.0,2,0,0.0,0,5.0,B,1,1,1.0,2024,8,0.03,6.112444610649092,-6.082444610649092,1.0,False
45.0,120.0,240.0,120.0,120.0,3.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,22,1,1.0,2022,7,120.0,115.55276925483909,4.447230745160908,1.0,False
38.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,76,1,1.0,2023,7,51.0,49.39820960578134,1.6017903942186607,1.0,False
42.0,0.0,240.0,78.0,97.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,65,1,1.0,2025,7,97.0,55.033996571994074,41.966003428005926,2.0,True
38.0,0.0,120.0,97.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,61,1,1.0,2020,7,36.0,59.636927235258916,-23.636927235258916,1.0,False
34.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,60,1,1.0,2025,7,151.0,134.56787906536715,16.43212093463285,1.0,False
31.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,39,1,1.0,2022,7,70.0,138.6664421471031,-68.66644214710311,1.0,False
30.0,0.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,16,1,1.0,2024,7,84.0,91.33345245975457,-7.333452459754568,1.0,False
19.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,22,1,1.0,2023,7,70.0,69.27815982245865,0.7218401775413525,1.0,False
29.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,3,0,0.0,0,6.0,D,3,1,1.0,2025,7,60.0,85.39360933489405,-25.39360933489405,3.0,True
25.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,78,1,1.0,2021,7,96.0,128.43403773668115,-32.43403773668115,1.0,False
33.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,47,1,1.0,2020,7,110.0,141.2129566357164,-31.21295663571641,3.0,True
41.0,0.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,85,1,1.0,2022,7,77.0,62.48870137420466,14.511298625795341,6.0,False
27.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,19,1,1.0,2023,7,84.0,94.85276531752612,-10.85276531752612,3.0,True
26.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,30,1,1.0,2024,7,60.0,71.99437564113941,-11.994375641139413,1.0,False
36.0,60.0,240.0,121.0,151.0,1.0,1.0,1.0,1.0,1,0,0.0,0,1.0,D,39,1,3.0,2021,7,90.0,137.69002662404608,-47.690026624046084,3.0,True
49.0,120.0,240.0,120.0,135.0,3.0,3.0,2.0,0.0,1,0,0.0,0,1.0,D,9,1,1.0,2025,7,120.0,122.94741911350864,-2.9474191135086443,1.0,False
69.0,120.0,240.0,120.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,81,1,1.0,2021,7,120.0,103.08472103159288,16.915278968407122,1.0,False
49.0,180.0,480.0,210.0,262.0,6.0,6.0,3.0,0.0,1,0,0.0,0,5.0,D,79,1,1.0,2025,7,210.0,222.36736397168218,-12.367363971682181,1.0,False
59.0,60.0,240.0,240.0,240.0,12.0,13.0,6.0,0.0,1,0,0.0,0,3.0,D,66,1,1.0,2025,7,96.0,173.4491205876409,-77.44912058764089,1.0,False
57.0,120.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,47,1,1.0,2024,7,210.0,177.30776086955103,32.69223913044897,1.0,False
40.0,120.0,240.0,120.0,120.0,3.0,5.0,3.0,0.0,1,0,0.0,0,5.0,D,15,1,1.0,2023,7,120.0,120.46048163107838,-0.46048163107838036,1.0,False
27.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,67,1,1.0,2022,7,76.0,62.92245842072509,13.077541579274907,1.0,False
36.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,30,1,1.0,2020,7,140.0,136.1526401896887,3.8473598103113034,1.0,False
28.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,74,1,1.0,2020,7,41.0,44.576487896541465,-3.5764878965414653,1.0,False
42.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,65,1,1.0,2024,7,84.0,52.24881663799199,31.751183362008007,1.0,False
36.0,180.0,480.0,324.0,405.0,6.0,6.0,3.0,0.0,3,0,0.0,0,5.0,D,43,1,1.0,2022,7,375.0,271.1316567547521,103.8683432452479,1.0,False
39.0,0.0,120.0,84.0,105.0,12.0,12.0,5.0,0.0,1,0,0.0,0,3.0,D,5,1,1.0,2020,7,80.0,51.45199162271865,28.54800837728135,1.0,False
73.0,120.0,240.0,120.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,53,1,1.0,2023,7,144.0,110.31292781538846,33.68707218461154,1.0,False
22.0,0.0,60.0,15.0,21.0,2.0,2.0,2.0,0.0,1,0,0.0,0,1.0,D,40,1,1.0,2024,8,18.0,20.705466714497504,-2.705466714497504,3.0,True
20.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,30,1,2.0,2023,7,72.0,98.09192458816617,-26.091924588166165,3.0,True
35.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,30,1,1.0,2021,7,90.0,99.86406818015749,-9.864068180157489,1.0,False
32.0,60.0,240.0,151.0,188.0,9.0,10.0,5.0,0.0,1,0,0.0,0,5.0,D,88,1,1.0,2025,7,120.0,101.01090928930152,18.989090710698477,1.0,False
39.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,65,1,1.0,2021,7,24.0,49.73187884396739,-25.731878843967387,1.0,False
65.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,47,1,1.0,2022,7,87.0,94.47729565023009,-7.47729565023009,1.0,False
41.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,66,1,1.0,2020,7,96.0,87.05395682272061,8.946043177279392,2.0,True
34.0,60.0,240.0,87.0,108.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,D,22,1,1.0,2022,7,70.0,71.24365767525573,-1.243657675255733,1.0,False
76.0,0.0,120.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,79,1,1.0,2020,7,36.0,23.529885861405617,12.470114138594383,1.0,False
28.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,30,1,1.0,2025,7,120.0,127.90071124696492,-7.900711246964917,1.0,False
40.0,60.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,66,1,1.0,2021,7,120.0,93.34583971221066,26.654160287789338,1.0,False
36.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,63,1,1.0,2024,7,87.0,96.5451004955859,-9.5451004955859,1.0,False
35.0,60.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,29,1,1.0,2024,7,120.0,97.55754477867102,22.442455221328984,2.0,True
36.0,0.0,120.0,46.0,57.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,4,1,1.0,2025,7,57.0,35.217287711471805,21.782712288528195,3.0,True
51.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,52,1,3.0,2023,7,169.0,103.00709259426323,65.99290740573677,3.0,True
32.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,4,1,1.0,2025,7,18.0,49.830402806584566,-31.830402806584566,3.0,True
42.0,180.0,480.0,180.0,188.0,6.0,6.0,3.0,2.0,1,0,0.0,0,3.0,D,56,1,1.0,2021,7,180.0,194.45220636310668,-14.452206363106683,1.0,False
32.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,46,1,1.0,2024,7,120.0,132.73135697481115,-12.731356974811149,2.0,True
41.0,0.0,240.0,108.0,135.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,26,1,1.0,2023,7,125.0,106.45273063206479,18.547269367935215,1.0,False
26.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,22,1,1.0,2020,7,90.0,64.82218256733891,25.177817432661087,1.0,False
26.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,47,1,1.0,2023,7,78.0,73.3204509868517,4.6795490131483035,3.0,True
34.0,120.0,240.0,121.0,151.0,2.0,4.0,3.0,0.0,1,0,0.0,0,5.0,D,64,1,1.0,2022,7,125.0,115.06100548190382,9.93899451809618,1.0,False
56.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,7,1,1.0,2020,7,24.0,37.52128444506268,-13.521284445062683,1.0,False
44.0,0.0,60.0,51.0,60.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,D,39,1,1.0,2022,8,60.0,46.72482635362295,13.275173646377048,3.0,True
71.0,180.0,480.0,262.0,327.0,6.0,6.0,3.0,0.0,2,0,0.0,0,6.0,D,41,1,1.0,2023,7,262.0,263.54743933347066,-1.5474393334706633,1.0,False
31.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,90,1,1.0,2022,7,72.0,96.41991427235338,-24.41991427235338,1.0,False
21.0,0.0,240.0,51.0,63.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,78,1,1.0,2023,7,0.03,28.69907354365289,-28.66907354365289,1.0,False
50.0,0.0,120.0,70.0,87.0,0.0,0.0,1.0,5.0,1,0,0.0,0,6.0,D,87,1,1.0,2021,7,64.0,54.1424004558592,9.857599544140797,1.0,False
43.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,31,1,1.0,2022,7,40.0,51.33489697955188,-11.334896979551878,2.0,True
35.0,60.0,240.0,210.0,240.0,1.0,1.0,1.0,2.0,1,0,0.0,0,5.0,D,40,1,1.0,2021,7,210.0,223.01125832006989,-13.011258320069885,1.0,False
40.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,86,1,1.0,2022,7,151.0,108.3120486193494,42.6879513806506,6.0,False
58.0,180.0,360.0,840.0,840.0,0.0,0.0,1.0,0.0,3,0,0.0,0,6.0,D,52,1,1.0,2023,7,264.0,477.48287670718884,-213.48287670718884,2.0,True
48.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,81,1,1.0,2022,7,24.0,34.757505413394334,-10.757505413394334,1.0,False
37.0,60.0,240.0,97.0,121.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,29,1,1.0,2023,7,84.0,75.88293508839585,8.117064911604146,6.0,False
40.0,0.0,120.0,27.0,33.0,3.0,3.0,2.0,1.0,1,0,0.0,0,5.0,D,77,1,1.0,2024,7,24.0,40.99833539150528,-16.99833539150528,1.0,False
22.0,0.0,240.0,57.0,71.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,35,1,1.0,2024,7,0.76,34.42141380501299,-33.66141380501299,2.0,True
29.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,79,1,1.0,2021,7,48.0,33.08382912248516,14.916170877514837,1.0,False
32.0,0.0,120.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,83,1,1.0,2023,7,64.0,62.7371729891532,1.2628270108467987,1.0,False
32.0,60.0,240.0,60.0,71.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,41,1,1.0,2024,7,60.0,72.77863433768869,-12.778634337688686,3.0,True
48.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,22,1,1.0,2020,7,60.0,69.81463274572367,-9.81463274572367,1.0,False
47.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,9,1,1.0,2025,7,120.0,121.36366921883521,-1.3636692188352129,1.0,False
37.0,60.0,240.0,188.0,235.0,2.0,2.0,2.0,1.0,1,0,0.0,0,1.0,D,65,1,1.0,2024,7,180.0,148.06241054276575,31.937589457234253,1.0,False
57.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,1.0,D,30,1,1.0,2025,7,120.0,133.94726172309353,-13.947261723093533,1.0,False
26.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,41,1,3.0,2025,7,84.0,50.884080069561705,33.115919930438295,3.0,True
40.0,120.0,240.0,151.0,188.0,2.0,2.0,2.0,1.0,1,0,0.0,0,3.0,D,9,1,1.0,2024,7,188.0,145.68228641507304,42.31771358492696,1.0,False
