POOFFICE,ZONE,SENTTOT,AGE,AGECAT,CASETYPE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,DISPOSIT,DISTRICT,HISPORIG,MONSEX,NEWCNVTN,NEWEDUC,NEWRACE,NOCOUNTS,NUMDEPEN,OFFGUIDE,PRISDUM,PROBDUM,SENTIMP,SUPRDUM,TOTCHPTS,WEAPON,XCRHISSR,DRUGMIN,GLMIN,GLMAX,SMIN1,SMAX1,FISCAL_YEAR
1,D,78.0,48.0,6.0,1.0,49,1.0,1.0,0.0,1,55,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,60.0,240.0,2020
2,D,200.0,37.0,5.0,1.0,34,1.0,0.0,0.0,1,39,1,0.0,0,5.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
6,B,,56.0,7.0,1.0,33,1.0,0.0,0.0,1,40,1,0.0,0,6.0,1.0,1,2.0,8,0,1,4,0,0.0,0,1.0,0,6.0,12.0,0.0,60.0,2020
6,D,120.0,27.0,3.0,1.0,59,1.0,1.0,1.0,1,66,0,0.0,0,1.0,1.0,1,2.0,7,1,0,1,1,3.0,0,2.0,0,168.0,210.0,60.0,240.0,2020
4,D,120.0,36.0,5.0,1.0,58,1.0,1.0,5.0,1,65,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,5.0,0,3.0,0,120.0,121.0,120.0,240.0,2020
6,D,75.0,69.0,8.0,1.0,75,1.0,0.0,0.0,1,79,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
1,D,88.0,31.0,4.0,1.0,9,1.0,0.0,0.0,1,6,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
1,D,108.0,49.0,6.0,1.0,42,1.0,0.0,0.0,1,48,1,0.0,0,5.0,1.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,0.0,120.0,2020
5,D,0.03,49.0,6.0,1.0,62,1.0,1.0,0.0,1,69,1,1.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,37.0,46.0,0.0,240.0,2020
1,D,156.0,63.0,8.0,1.0,47,1.0,1.0,0.0,1,52,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
1,D,150.0,21.0,2.0,1.0,24,1.0,1.0,0.0,1,22,1,0.0,0,5.0,6.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,9996.0,9996.0,120.0,9996.0,2020
3,D,470.0,56.0,7.0,1.0,90,1.0,1.0,3.0,1,29,1,0.0,0,3.0,1.0,4,0.0,7,1,0,1,1,3.0,0,2.0,0,480.0,9996.0,120.0,9996.0,2020
6,D,24.0,20.0,1.0,1.0,11,1.0,0.0,0.0,1,9,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2020
0,D,108.0,33.0,4.0,1.0,91,1.0,1.0,0.0,1,31,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
4,D,,36.0,5.0,1.0,67,1.0,0.0,0.0,1,71,1,0.0,0,5.0,1.0,1,0.0,7,0,1,4,0,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2020
4,D,36.0,46.0,6.0,1.0,48,1.0,1.0,0.0,1,54,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,120.0,2020
4,D,135.0,45.0,6.0,1.0,67,1.0,1.0,24.0,1,71,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,26.0,0,6.0,0,120.0,150.0,120.0,240.0,2020
3,D,60.0,32.0,4.0,1.0,48,1.0,1.0,1.0,1,54,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,78.0,97.0,60.0,240.0,2020
2,D,34.0,46.0,6.0,1.0,77,1.0,1.0,0.0,1,81,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,0.0,240.0,2020
3,D,72.0,32.0,4.0,1.0,24,1.0,1.0,1.0,1,22,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,1.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
2,D,120.0,28.0,3.0,1.0,84,1.0,1.0,3.0,1,88,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,121.0,151.0,120.0,240.0,2020
5,D,78.0,40.0,5.0,1.0,35,3.0,1.0,0.0,1,41,2,0.0,0,6.0,3.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2020
7,D,120.0,46.0,6.0,1.0,92,1.0,1.0,16.0,1,33,1,0.0,0,3.0,1.0,2,2.0,8,1,0,1,1,16.0,0,6.0,0,120.0,150.0,0.0,120.0,2020
3,D,151.0,44.0,6.0,1.0,61,1.0,1.0,0.0,1,68,1,0.0,0,3.0,1.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
3,D,720.0,35.0,4.0,1.0,61,1.0,1.0,2.0,1,68,1,0.0,0,5.0,1.0,18,0.0,7,1,0,1,1,2.0,0,2.0,0,4344.0,4344.0,180.0,360.0,2020
5,D,84.0,30.0,3.0,1.0,35,1.0,0.0,0.0,1,41,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
2,D,120.0,39.0,5.0,1.0,84,1.0,1.0,2.0,1,88,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,2.0,0,2.0,0,120.0,135.0,120.0,240.0,2020
1,D,60.0,37.0,5.0,1.0,70,1.0,1.0,0.0,1,75,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,60.0,60.0,60.0,240.0,2020
6,D,0.03,56.0,7.0,1.0,23,1.0,1.0,0.0,1,20,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
5,D,84.0,40.0,5.0,1.0,35,1.0,0.0,0.0,1,41,2,0.0,0,3.0,3.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,0.0,240.0,2020
4,D,120.0,53.0,7.0,1.0,53,1.0,1.0,6.0,1,60,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,8.0,0,4.0,0,120.0,120.0,120.0,240.0,2020
1,D,36.0,45.0,6.0,1.0,42,1.0,1.0,0.0,1,48,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,120.0,120.0,0.0,120.0,2020
4,D,36.0,73.0,8.0,1.0,67,1.0,0.0,0.0,1,71,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
3,D,132.0,68.0,8.0,1.0,56,1.0,0.0,0.0,1,63,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
4,D,84.0,28.0,3.0,1.0,56,1.0,0.0,0.0,1,63,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
6,D,470.0,31.0,4.0,1.0,89,1.0,1.0,3.0,1,30,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,3.0,0,2.0,0,9996.0,9996.0,60.0,240.0,2020
6,D,120.0,55.0,7.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
1,D,41.0,31.0,4.0,1.0,91,4.0,0.0,0.0,1,31,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,41.0,51.0,0.0,240.0,2020
3,D,63.0,50.0,6.0,1.0,50,1.0,1.0,0.0,1,56,1,0.0,0,5.0,1.0,24,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2020
3,D,95.0,36.0,5.0,1.0,68,1.0,1.0,6.0,1,74,2,0.0,0,1.0,3.0,1,3.0,7,1,0,1,1,8.0,0,4.0,0,84.0,105.0,0.0,120.0,2020
2,D,48.0,58.0,7.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
3,D,84.0,47.0,6.0,1.0,34,1.0,1.0,0.0,1,39,2,0.0,0,3.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
4,D,92.0,40.0,5.0,1.0,58,1.0,1.0,10.0,1,65,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,10.0,0,5.0,0,151.0,188.0,60.0,240.0,2020
1,D,84.0,41.0,6.0,1.0,24,1.0,1.0,0.0,1,22,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2020
3,D,70.0,47.0,6.0,1.0,68,1.0,0.0,0.0,1,74,1,0.0,0,6.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
3,D,72.0,32.0,4.0,1.0,5,1.0,1.0,1.0,1,4,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,70.0,87.0,60.0,240.0,2020
2,D,133.0,33.0,4.0,1.0,66,1.0,0.0,0.0,1,72,2,0.0,0,3.0,3.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
6,D,120.0,52.0,7.0,1.0,33,1.0,1.0,3.0,1,40,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,120.0,120.0,240.0,2020
6,D,65.0,27.0,3.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,60.0,240.0,2020
2,D,300.0,34.0,4.0,1.0,76,1.0,1.0,1.0,1,80,1,0.0,0,5.0,1.0,3,0.0,7,1,0,1,1,1.0,0,1.0,0,960.0,960.0,180.0,360.0,2020
1,D,24.0,35.0,4.0,1.0,11,1.0,0.0,0.0,1,9,1,0.0,0,1.0,2.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2020
6,D,120.0,46.0,6.0,1.0,11,1.0,1.0,3.0,1,9,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,5.0,0,3.0,0,120.0,120.0,120.0,240.0,2020
2,D,55.0,50.0,6.0,1.0,84,1.0,1.0,0.0,1,88,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,108.0,135.0,0.0,240.0,2020
4,D,87.0,35.0,4.0,1.0,82,1.0,1.0,0.0,1,85,1,0.0,0,6.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,60.0,60.0,60.0,240.0,2020
2,D,168.0,36.0,5.0,1.0,14,1.0,1.0,0.0,3,12,1,0.0,1,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,60.0,240.0,2020
4,D,87.0,49.0,6.0,1.0,82,1.0,1.0,1.0,1,85,2,0.0,0,3.0,3.0,1,0.0,7,1,0,2,1,1.0,0,1.0,0,60.0,60.0,60.0,240.0,2020
2,D,46.0,29.0,3.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,6.0,6.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,51.0,63.0,0.0,240.0,2020
6,D,34.0,56.0,7.0,1.0,11,1.0,0.0,0.0,1,9,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
3,D,18.0,48.0,6.0,1.0,75,1.0,0.0,0.0,1,79,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
4,D,84.0,60.0,7.0,1.0,60,1.0,0.0,0.0,1,67,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,60.0,240.0,2020
4,D,97.0,38.0,5.0,1.0,67,1.0,0.0,0.0,2,71,1,0.0,0,3.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2020
2,D,109.0,23.0,2.0,1.0,64,1.0,0.0,0.0,1,70,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
5,D,188.0,39.0,5.0,1.0,41,1.0,0.0,0.0,1,47,2,0.0,0,3.0,3.0,3,2.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,120.0,9996.0,2020
1,D,78.0,53.0,7.0,1.0,3,1.0,0.0,0.0,3,1,1,0.0,1,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,108.0,135.0,0.0,240.0,2020
2,D,144.0,47.0,6.0,1.0,76,1.0,1.0,9.0,1,80,1,0.0,0,3.0,6.0,1,3.0,7,1,0,1,1,11.0,0,5.0,0,140.0,175.0,120.0,240.0,2020
4,D,240.0,36.0,5.0,1.0,56,1.0,1.0,3.0,1,63,1,0.0,0,5.0,1.0,2,1.0,7,1,0,1,1,5.0,0,3.0,0,180.0,180.0,180.0,480.0,2020
1,D,24.0,53.0,7.0,1.0,47,1.0,1.0,0.0,1,52,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
6,D,40.0,23.0,2.0,1.0,30,1.0,1.0,0.0,1,36,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2020
4,D,46.0,61.0,8.0,1.0,58,1.0,0.0,0.0,1,65,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
1,D,21.0,33.0,4.0,1.0,47,2.0,0.0,0.0,1,52,1,1.0,0,3.0,1.0,1,0.0,8,1,0,1,1,0.0,0,1.0,0,41.0,51.0,0.0,60.0,2020
4,D,48.0,64.0,8.0,1.0,67,2.0,0.0,0.0,1,71,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
3,D,70.0,58.0,7.0,1.0,90,1.0,0.0,0.0,1,29,1,0.0,0,3.0,1.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,60.0,240.0,2020
4,D,60.0,44.0,6.0,1.0,58,1.0,0.0,0.0,1,65,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
5,D,109.0,23.0,2.0,1.0,9,1.0,1.0,0.0,1,6,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
4,D,144.0,32.0,4.0,1.0,56,1.0,0.0,0.0,1,63,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,235.0,293.0,60.0,240.0,2020
C,D,36.0,28.0,3.0,1.0,46,1.0,1.0,3.0,1,53,1,1.0,0,3.0,1.0,12,3.0,8,1,0,1,1,3.0,0,2.0,0,41.0,51.0,0.0,60.0,2020
1,D,42.0,33.0,4.0,1.0,6,1.0,0.0,0.0,1,3,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
1,D,72.0,36.0,5.0,1.0,17,1.0,0.0,0.0,1,15,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2020
2,D,40.0,48.0,6.0,1.0,17,1.0,0.0,0.0,1,15,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
1,D,36.0,56.0,7.0,1.0,9,1.0,0.0,0.0,1,6,1,0.0,0,5.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2020
2,D,78.0,52.0,7.0,1.0,15,1.0,0.0,0.0,1,13,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,60.0,240.0,2020
6,A,,41.0,6.0,2.0,79,1.0,1.0,0.0,1,83,1,0.0,0,5.0,1.0,1,4.0,8,0,1,4,0,0.0,0,1.0,0,0.0,6.0,0.0,12.0,2020
5,D,120.0,40.0,5.0,1.0,83,1.0,1.0,10.0,1,87,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,12.0,0,5.0,0,120.0,120.0,120.0,240.0,2020
4,D,108.0,49.0,6.0,1.0,63,1.0,1.0,0.0,1,95,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,0.0,240.0,2020
4,D,180.0,47.0,6.0,1.0,90,1.0,1.0,3.0,1,29,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,180.0,180.0,180.0,480.0,2020
3,D,132.0,22.0,2.0,1.0,41,1.0,1.0,1.0,1,47,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,1.0,0,1.0,0,121.0,151.0,0.0,360.0,2020
3,D,120.0,75.0,8.0,1.0,68,1.0,1.0,3.0,1,74,1,0.0,0,5.0,1.0,1,,7,1,0,1,1,3.0,0,2.0,0,46.0,57.0,0.0,120.0,2020
1,D,33.0,41.0,6.0,1.0,93,1.0,1.0,0.0,1,32,1,0.0,0,6.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
3,D,74.0,45.0,6.0,1.0,24,1.0,1.0,0.0,1,22,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
5,D,188.0,39.0,5.0,1.0,20,1.0,1.0,2.0,1,17,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,4.0,0,3.0,0,188.0,235.0,60.0,240.0,2020
6,D,63.0,25.0,2.0,1.0,30,1.0,1.0,1.0,1,36,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,63.0,78.0,0.0,120.0,2020
6,D,60.0,33.0,4.0,1.0,79,1.0,1.0,0.0,1,83,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,60.0,60.0,60.0,240.0,2020
8,D,27.0,67.0,8.0,1.0,65,1.0,1.0,0.0,1,73,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2020
2,D,96.0,33.0,4.0,1.0,94,1.0,0.0,0.0,1,34,1,0.0,0,3.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
3,D,78.0,52.0,7.0,1.0,68,1.0,1.0,0.0,1,74,1,0.0,0,6.0,1.0,1,,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
2,D,0.03,38.0,5.0,1.0,76,1.0,1.0,5.0,1,80,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,7.0,0,4.0,0,135.0,168.0,60.0,240.0,2020
2,D,51.0,33.0,4.0,1.0,2,1.0,1.0,14.0,1,0,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,14.0,0,6.0,0,84.0,105.0,0.0,120.0,2020
4,D,260.0,43.0,6.0,1.0,56,1.0,1.0,7.0,1,63,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,7.0,0,4.0,0,235.0,293.0,180.0,480.0,2020
3,D,180.0,45.0,6.0,1.0,22,1.0,1.0,7.0,1,19,1,0.0,0,3.0,1.0,1,0.0,7,1,0,2,1,9.0,0,4.0,0,210.0,262.0,180.0,480.0,2020
8,D,140.0,36.0,5.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,6.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,60.0,240.0,2020
6,D,87.0,41.0,6.0,1.0,59,1.0,0.0,0.0,1,66,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
1,D,78.0,59.0,7.0,1.0,94,1.0,0.0,0.0,1,34,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
6,D,60.0,77.0,8.0,1.0,21,1.0,1.0,0.0,1,18,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
4,D,76.0,47.0,6.0,1.0,67,1.0,0.0,0.0,1,71,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2020
4,D,120.0,53.0,7.0,1.0,35,3.0,1.0,0.0,1,41,2,0.0,0,3.0,3.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
4,D,24.0,39.0,5.0,1.0,82,1.0,0.0,0.0,1,85,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2020
5,D,120.0,68.0,8.0,1.0,41,1.0,0.0,0.0,1,47,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
5,D,97.0,58.0,7.0,1.0,41,1.0,1.0,1.0,1,47,1,0.0,0,3.0,1.0,3,0.0,7,1,0,1,1,1.0,0,1.0,0,135.0,168.0,60.0,240.0,2020
1,D,60.0,32.0,4.0,1.0,1,1.0,1.0,0.0,1,90,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,60.0,71.0,60.0,240.0,2020
2,D,60.0,29.0,3.0,1.0,14,1.0,1.0,0.0,1,12,2,0.0,0,3.0,3.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,60.0,240.0,2020
4,D,120.0,37.0,5.0,1.0,59,1.0,1.0,0.0,1,66,1,0.0,0,5.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
8,D,110.0,53.0,7.0,1.0,89,1.0,1.0,0.0,1,30,1,0.0,0,5.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
2,D,0.03,64.0,8.0,1.0,87,1.0,,,1,26,1,0.0,0,,1.0,1,,7,1,0,1,1,,0,1.0,0,30.0,37.0,0.0,240.0,2020
3,D,151.0,66.0,8.0,1.0,34,1.0,0.0,0.0,1,39,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,0.0,240.0,2020
0,D,36.0,27.0,3.0,1.0,65,1.0,1.0,0.0,1,73,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2020
1,D,120.0,29.0,3.0,1.0,66,1.0,0.0,0.0,1,72,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
6,D,235.0,30.0,3.0,1.0,72,1.0,1.0,3.0,1,77,1,0.0,0,1.0,1.0,2,0.0,7,1,0,1,1,3.0,0,2.0,0,235.0,293.0,60.0,240.0,2020
9,D,60.0,23.0,2.0,1.0,72,1.0,0.0,0.0,1,77,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,262.0,60.0,240.0,2020
3,D,57.0,62.0,8.0,1.0,68,1.0,1.0,10.0,1,74,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,12.0,0,5.0,0,46.0,57.0,0.0,120.0,2020
3,D,48.0,45.0,6.0,1.0,23,1.0,0.0,0.0,1,20,1,0.0,0,5.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,30.0,37.0,0.0,240.0,2020
2,D,45.0,36.0,5.0,1.0,66,1.0,1.0,0.0,1,72,1,0.0,0,3.0,1.0,3,0.0,8,1,0,1,1,0.0,0,1.0,0,27.0,33.0,0.0,60.0,2020
2,D,97.0,33.0,4.0,1.0,28,1.0,1.0,0.0,1,35,1,0.0,0,5.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2020
4,D,300.0,33.0,4.0,1.0,57,1.0,1.0,4.0,1,64,1,0.0,0,5.0,1.0,2,2.0,7,1,0,1,1,7.0,0,6.0,0,600.0,600.0,180.0,360.0,2020
3,D,48.0,55.0,7.0,1.0,63,1.0,0.0,0.0,1,95,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,57.0,71.0,0.0,240.0,2020
5,D,72.0,28.0,3.0,1.0,37,3.0,1.0,0.0,1,43,2,0.0,0,1.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,480.0,2020
6,D,108.0,38.0,5.0,1.0,89,1.0,1.0,1.0,3,30,1,0.0,1,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,135.0,168.0,0.0,240.0,2020
6,D,60.0,65.0,8.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2020
3,D,60.0,30.0,3.0,1.0,29,1.0,1.0,1.0,1,96,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
2,D,96.0,50.0,6.0,1.0,12,1.0,1.0,3.0,1,10,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,168.0,180.0,0.0,180.0,2020
6,D,42.0,34.0,4.0,1.0,11,1.0,1.0,0.0,1,9,1,0.0,0,5.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
1,D,30.0,42.0,6.0,1.0,3,1.0,1.0,0.0,1,1,1,0.0,0,6.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2020
3,D,292.0,28.0,3.0,1.0,23,1.0,1.0,7.0,1,20,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,9.0,0,4.0,0,292.0,365.0,180.0,480.0,2020
8,D,24.0,23.0,2.0,1.0,89,1.0,0.0,0.0,1,30,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,57.0,71.0,0.0,240.0,2020
2,D,120.0,57.0,7.0,1.0,79,1.0,1.0,3.0,1,83,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,121.0,120.0,240.0,2020
1,D,48.0,33.0,4.0,1.0,91,1.0,0.0,0.0,1,31,2,0.0,0,6.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,41.0,51.0,0.0,240.0,2020
1,D,240.0,61.0,8.0,1.0,39,1.0,1.0,10.0,3,45,1,0.0,1,5.0,1.0,1,3.0,7,1,0,1,1,10.0,0,5.0,0,240.0,240.0,0.0,240.0,2020
